312,,,,4.0,,,,,3.0,,5.0,4.0,,,,4.0,5.0,,,,,3.0,,,,5.0,,,3.0,,3.0,,,4.0,,,,,,4.0,,,,,,,5.0,4.0,5.0,4.0,,5.0,5.0,,4.0,3.0,,,,,,,4.0,,3.0,,3.0,,,,5.0,,5.0,,,,4.0,,,,,,,4.0,4.0,4.0,,,,,,,,,,,2.0,,,,,,,,,5.0,5.0,,3.0,,4.0,,,,,,,,4.0,3.0,,5.0,4.0,4.0,,,4.0,,,,4.0,5.0,,,,,,
433,,,,,,,4.0,,,,,4.0,,,,,,,,5.0,,,,,,,,,,4.5,,,,,,,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,4.0,,,,,,4.0,,,,,,,,,,4.5,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,3.0,,,,,,,
554,,,,,,,,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,,5.0,5.0,,,,5.0,,,,,,,,,,,,,1.0,,5.0,,,,,5.0,,,,5.0,3.0,,,,,2.0,,,,2.0,5.0,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,
313,,,,3.0,,5.0,,,4.0,3.0,2.0,5.0,,5.0,,4.0,3.0,,4.0,5.0,,3.0,2.0,5.0,3.0,4.0,,,4.0,3.0,,,,,,4.0,,2.0,2.0,4.0,,4.0,5.0,5.0,,5.0,,5.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,,,2.0,,3.0,,2.0,1.0,,,,,5.0,,,,5.0,,5.0,5.0,,,,2.0,4.0,4.0,1.0,,,,4.0,,4.0,2.0,,,3.0,3.0,5.0,,5.0,,,,4.0,3.0,3.0,,4.0,,,5.0,2.0,,,4.0,,,,,,,,5.0,,2.0,,,,5.0,,,,,,3.0,,
434,4.0,4.0,2.5,4.0,,5.0,5.0,4.0,4.5,4.5,,4.0,2.5,,4.0,,5.0,3.0,4.5,5.0,3.5,4.5,5.0,,4.0,5.0,4.5,3.5,3.5,4.0,,3.0,3.5,4.5,,3.5,,2.0,,3.5,3.5,3.0,2.5,4.0,4.0,,4.5,5.0,3.5,5.0,4.5,4.5,5.0,,3.5,5.0,5.0,3.5,5.0,4.5,2.5,,,4.5,5.0,5.0,0.5,4.5,3.5,2.0,5.0,,5.0,3.0,3.0,4.0,4.5,,,4.0,,,2.0,5.0,5.0,5.0,4.0,4.5,4.0,4.0,5.0,5.0,3.5,3.0,2.5,4.5,2.5,3.5,5.0,,5.0,,4.5,3.0,4.5,,4.5,3.0,3.5,4.0,3.0,3.5,,5.0,4.0,5.0,3.0,4.0,4.5,,4.5,5.0,3.5,5.0,,4.5,5.0,4.5,2.5,3.5,4.5,5.0,5.0,,,,5.0,
555,,4.0,,,,,5.0,,4.0,,5.0,5.0,,,4.0,,5.0,,5.0,4.0,,3.0,,4.0,5.0,5.0,,,4.0,5.0,3.0,4.0,,5.0,4.0,,,3.0,,4.0,,4.0,4.0,,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,3.0,4.0,,,,4.0,,4.0,,5.0,,5.0,4.0,,,4.0,4.0,5.0,,5.0,,3.0,5.0,,4.0,5.0,,4.0,5.0,,,,5.0,5.0,3.0,2.0,,,5.0,4.0,4.0,4.0,,,,,,4.0,,,,,,,,5.0,,,,,,5.0,,,,,5.0,,4.0,,,,,5.0,,4.0,3.0,,,,3.0
314,,3.0,,3.0,,,,,,,,,2.0,,,,5.0,,3.0,1.0,,,,,,,,,2.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,,3.0,2.0,1.0,,4.0,,,,,,,,,,,,,4.0,,1.0,,3.0,,3.0,,,,,3.0,5.0,4.0,,,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,,,,,3.0,,,,,,,4.0,,,3.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,2.0,2.0,2.0,,2.0
435,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,,5.0,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,5.0,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,4.5,,,,,,,,,,,,5.0,4.5,,,4.0,,,4.0,,,,4.5,,,,,4.5,,,,,,,,
556,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,4.5,,4.0,,,,,,,5.0,,,,,,,,4.0,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,,4.0,4.0,,,,,,,,,,,,1.0,,,3.0,3.0,,,,,,,,,,2.0,4.0,,1.0,3.0,4.0,,,4.0,3.0,4.0,,5.0,,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,5.0,,3.0,,,,,4.0,5.0,3.0,,4.0,4.0,3.0,4.0,,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,3.0,,
557,,,,,,,,,5.0,,,,,,3.5,,3.0,,,,4.0,,,3.5,,3.0,,,,4.5,,4.0,,,,4.5,,,,,,,,,,,,,,,,3.0,,,,4.5,,,,4.0,,,,,,,2.0,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,3.0,,,,,,,,,,,3.5,,,,,,,,,,,,,4.5,,,,,,,3.5,,,,,4.5,,,,4.5,,,5.0,,
316,,,,,,,,,,3.0,,,,,,3.5,,,,,,,,,,,,,,,,4.5,,,,,,2.5,,,,,,,4.0,,,,,,,,,,,4.5,,,,,,,,3.5,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,3.5,,,,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,
437,,,,5.0,,,,,,,3.0,,,5.0,,,5.0,4.0,,5.0,,,,,4.0,,,,,5.0,3.0,,,3.0,3.0,,,,,4.0,,,,4.0,,4.0,4.0,,5.0,,5.0,5.0,,,,,,4.0,5.0,4.0,,2.0,,,,,,,,,5.0,,,,3.0,,,5.0,3.0,,,,,,,5.0,3.0,,,,,,,2.0,5.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,1.0,,,,
558,,,,,,5.0,,,,5.0,4.0,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.0,5.0,,,,5.0,,,,,,,4.0,,,,4.0,,,,,,,,,,
317,,,,5.0,5.0,,5.0,,,,,5.0,,4.0,,,4.0,4.0,5.0,5.0,,,,,,,3.0,,,4.0,,,,5.0,,,,,,4.0,,,,5.0,4.0,5.0,,4.0,5.0,,4.0,,3.0,,,4.0,5.0,,,,,,3.0,3.0,,5.0,,,,,,,,,,,4.0,,,5.0,,,,,2.0,5.0,,2.0,,,5.0,,,,,5.0,,,5.0,,5.0,,5.0,,3.0,,,4.0,,3.0,,,,4.0,5.0,,4.0,,4.0,,,,5.0,5.0,4.0,,,,,3.0,5.0,5.0,3.0,,,,,
438,4.0,4.5,,5.0,,3.0,,4.0,4.0,,,,3.0,3.5,,,5.0,3.5,,,,4.0,,,,5.0,,,3.5,5.0,3.5,4.0,,4.0,,4.0,4.5,3.0,4.0,4.0,,,5.0,,4.0,,,,,,,5.0,,,4.0,5.0,,4.0,4.0,,,,4.0,4.0,4.0,4.5,3.0,5.0,3.5,3.5,4.5,3.5,,,,4.0,5.0,3.0,4.0,,4.0,4.0,3.5,,4.0,,4.0,5.0,4.0,3.5,,4.5,4.0,4.5,3.0,,3.5,4.0,3.5,4.0,,5.0,4.5,3.0,2.5,,,3.5,4.0,4.5,2.0,,,,4.5,4.5,4.5,4.0,,4.0,4.5,4.0,3.5,4.0,,,,4.0,4.0,5.0,4.5,,4.0,3.0,,4.0,4.0,2.0
559,,5.0,4.0,5.0,,,,,,3.0,,,,,,3.0,5.0,3.0,,3.0,,,,,,,,,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,,,,,,,,,4.0,,,,,,,,,2.0,3.0,3.0,,5.0,,,,,3.0,,4.0,,,3.0,4.0,4.0,,3.0,,3.0,3.0,,,,4.0,3.0,,,,,5.0,5.0,4.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,3.0,3.0,3.0,3.0,,3.0
318,,,3.5,4.0,4.0,4.0,,3.5,4.0,,3.5,4.0,3.5,4.5,,,3.0,,3.5,4.5,4.5,,3.5,,,3.0,4.0,4.0,,4.0,,3.5,,4.5,4.0,,4.5,,3.5,4.5,,,,4.0,4.5,,3.5,,4.0,,,4.0,4.0,,,3.5,,2.5,4.0,,,,,,4.0,,3.0,,,3.5,4.0,,3.5,,,,,3.5,,4.0,3.5,,,,,4.0,3.0,,,,3.5,4.0,4.0,,,4.0,4.0,,,4.5,,3.5,,,4.0,,3.5,,,,,,3.5,4.0,3.0,4.0,3.5,3.5,4.0,3.0,4.0,3.5,4.0,3.5,4.0,,3.0,3.5,3.0,,,,,3.0,,3.5,3.5,
439,,,,,,5.0,,,4.5,,,,,,,,,,,,,,,4.5,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,3.0,,,,,,,,,,,4.5,,,,,,3.5,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,4.0,,4.0,,,,,,,3.5,,,,,,5.0,
319,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,4.5,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,4.0,,,,,,,,3.5,,,,,,,,,,4.0,,5.0,,,,,4.5,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,4.5,,,,,,,
560,4.0,3.0,,,4.0,4.0,4.0,3.5,,,,4.0,3.5,4.0,,,4.0,,4.5,4.0,4.0,3.5,4.0,4.0,,4.0,3.5,3.5,4.0,,,3.5,,3.5,,,,4.0,4.0,3.5,2.5,,4.0,4.0,4.0,4.0,,,4.0,3.5,,4.0,4.0,,,4.5,,,,4.0,,,,4.0,,4.0,4.0,4.0,3.5,3.5,,,,,,,3.0,,,4.0,,,2.5,3.5,4.0,4.0,,,,,4.0,4.5,4.0,,,4.5,3.5,,4.5,4.0,,3.5,4.0,3.5,4.5,,,3.0,3.5,4.0,3.5,4.0,,4.5,4.0,3.5,3.5,4.5,4.0,3.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5,,3.0,4.0,4.0,,4.0,,,,4.0,
440,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,
561,3.5,4.0,4.0,4.0,,5.0,3.5,,4.5,4.5,4.5,3.5,,,,3.0,4.5,,4.0,4.5,5.0,3.5,,5.0,5.0,5.0,,4.5,4.5,5.0,3.5,,3.0,4.0,,,4.0,2.0,3.5,3.5,2.5,3.0,3.5,4.5,3.0,4.5,2.0,4.5,,4.5,4.0,4.5,4.5,,4.0,4.0,4.5,4.5,4.5,4.5,2.5,,4.0,4.0,4.5,4.5,2.0,3.5,,,4.0,3.0,,3.5,,,4.0,,4.5,4.0,,,,5.0,4.0,3.0,3.0,3.0,3.5,3.5,3.5,,3.0,3.0,,,4.0,4.0,4.0,3.5,,4.5,4.0,3.0,5.0,,4.0,,3.5,4.5,3.0,,4.0,5.0,4.5,,,3.0,,,4.0,5.0,3.0,4.5,3.5,4.5,5.0,4.0,,5.0,5.0,,,,,,5.0,2.0
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
441,,,,,,5.0,,,4.0,,,4.5,4.0,,,,5.0,,,5.0,,,,5.0,,4.0,,,,,,,,,,4.5,,,,,,,,4.5,,,,,,,,,,,,5.0,,,,,,,,5.0,,,4.5,,5.0,,0.5,,,,,,5.0,,,4.5,,,,5.0,,,,,,5.0,,,,,,,,,4.5,,,,,,,,,,,,,,,5.0,,,4.5,,,,,,,,,,,,,,,,,,,,5.0,
562,4.5,4.5,,,,,,5.0,,,3.5,,,4.0,,,,,,5.0,,,,,5.0,3.0,,,,5.0,,,,5.0,,,5.0,,,,,,,,,4.0,,4.0,,4.5,,,,,5.0,5.0,4.0,,4.0,,,,,,,,,,,,4.5,4.5,,,,4.0,4.5,2.5,,5.0,3.0,,,,4.0,,,,4.5,,5.0,4.5,,,,,,5.0,4.5,5.0,,3.0,5.0,,,,,,,,,,5.0,4.0,4.5,,5.0,,4.0,,,,4.0,3.0,3.0,,,4.5,,3.5,4.0,,3.0,,,,,
200,4.0,3.5,,,5.0,4.0,,4.0,3.5,4.0,,,,,,,5.0,,,5.0,,4.0,,4.0,5.0,5.0,,,,5.0,,4.0,,4.0,4.0,4.5,,3.5,4.0,,2.5,5.0,,4.0,4.5,,,,,3.5,4.0,5.0,,,,5.0,,4.0,,3.5,,,,5.0,3.5,,3.0,,4.0,3.0,,3.0,,3.0,,4.0,,3.5,,,,5.0,,,,,3.5,4.0,4.0,3.5,3.5,3.5,4.0,,2.0,,3.5,5.0,5.0,3.5,,4.0,4.5,2.5,,,,3.5,3.5,4.0,3.5,4.0,4.0,5.0,5.0,4.0,3.0,,,4.0,4.0,4.5,4.5,,,4.0,5.0,3.5,4.0,4.0,4.5,,4.0,,,4.0,4.0,
321,,,5.0,,,,,,,,,,3.0,,3.0,3.0,,4.0,,,,,,,,,,,4.0,,,3.0,3.0,5.0,,,4.0,4.0,3.0,,,,5.0,,,,,,,,,,,,,,,,,,,4.0,3.0,,4.0,,,,,4.0,,3.0,,3.0,3.0,3.0,3.0,,4.0,4.0,3.0,3.0,,,,,3.0,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,3.0,3.0,,
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,,,2.5,,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,3.5,,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,3.5,,,,,,,,4.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
201,,5.0,,,,,,,,,5.0,,,,,,5.0,,3.0,5.0,,,,5.0,5.0,5.0,,,,,,,,5.0,,,,,,4.0,5.0,,4.0,,,,,,,,4.0,5.0,,,5.0,,,5.0,,5.0,,,,,5.0,,3.0,,5.0,,,,,,5.0,,5.0,,3.0,5.0,,5.0,4.0,5.0,5.0,,,,,4.0,5.0,4.0,4.0,5.0,,,4.0,5.0,,,,,,5.0,2.0,,,,,,,5.0,5.0,,,,,,,,,,,5.0,,5.0,,,,,,,4.0,4.0,,,,3.0
322,,3.5,3.0,,4.5,3.5,,,,,,,,,,,,,,5.0,,,5.0,,,,2.5,,,4.0,,,,3.5,,4.0,,,,,,,,4.0,4.0,4.0,3.0,,,,,,,1.0,,4.0,2.5,,4.0,,,,,,3.5,,,,,3.0,,,,3.5,,,,,,,,3.0,3.5,,4.0,4.5,,,,4.0,4.5,,3.5,,,3.5,3.0,3.0,4.0,3.5,1.5,,,1.0,,5.0,,3.5,,,,4.0,3.0,3.5,4.0,3.5,2.0,3.0,,,,,,,,,,,,4.0,3.5,,4.0,,,,,
443,,4.0,,,,4.5,4.0,,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,5.0,,,,5.0,,,,,,,,,,,4.0,,,3.0,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,3.5,5.0,,,,,4.0,,,,,,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,4.5,,,,,,5.0,
564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,,3.5,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,4.0,,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
202,,4.0,4.0,5.0,,,,,4.0,,4.0,5.0,,,,,4.0,,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,,,,4.0,,,,5.0,4.0,4.0,,,3.0,4.0,,,,,,4.0,4.0,5.0,4.0,4.0,,3.0,,4.0,4.0,4.0,,4.0,5.0,4.0,,,3.0,,4.0,,4.0,,,,,,5.0,,,4.0,5.0,4.0,3.0,5.0,4.0,,,4.0,5.0,4.0,3.0,,,,4.0,3.0,4.0,,,,2.0,4.0,5.0,4.0,4.0,,,,,5.0,5.0,,,,,,5.0,,,,,,4.0,,,,,4.0,,3.0,,,,,4.0,,4.0,,4.0,,,
323,,3.5,4.0,,,,,,,,,,2.5,,,4.0,4.5,,,4.0,,,,2.5,,4.5,,,2.5,5.0,3.5,,,3.5,3.5,,4.0,3.0,2.5,2.5,2.5,,,,,4.5,,,,,,,,,,3.0,,,,,,3.0,3.5,,3.5,,,,,3.5,4.5,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.5,2.0,4.0,,2.5,
444,,,,4.0,,,,,,,,,3.0,,1.0,,,,,5.0,,,,,,,,,,4.0,,3.0,,5.0,4.0,,,4.0,,,,,4.0,4.0,,5.0,,,,,,,,,,,,,,,,3.0,,,3.0,,,,,3.0,5.0,,,3.0,,,4.0,,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,,3.0
565,,,,,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,,4.0,,3.0,,4.0,4.0,,,3.0,4.0,5.0,4.0,,4.0,4.0,,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,3.0,,,,3.0,,5.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,3.0,,
203,,,,,,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,,4.0,,,,,5.0,,,,,,4.0,3.5,5.0,5.0,,,,,,5.0,
324,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,,,5.0,5.0,,4.0,,,,,,,,,5.0,,4.0,4.0,3.5,,5.0,,5.0,,,,,,,,,3.0,,,,,,5.0,,,,4.5,4.0,,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,,3.0,,4.0,,,,,3.5,,4.0,,,,,4.0,3.5,,,,,,,,,,5.0,2.0,,5.0,,,,,,,,,2.0,,,,,,3.5,,,,,,,2.0,4.0,,3.5,4.5,,4.0,,3.0,,5.0,3.0,,,,,5.0,
566,,,4.0,,,,,,,,,,1.0,,2.0,5.0,,3.0,,4.0,,,,,,,,,4.0,5.0,3.0,,3.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,,4.0,3.0,,,5.0,,,,,,,,,,,,,,,2.0,5.0,4.0,,4.0,,,,,4.0,5.0,4.0,4.0,,3.0,3.0,,4.0,3.0,,,3.0,,,,,4.0,,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,3.0,,4.0,3.0,,
204,,,,,4.0,4.0,5.0,,,,,4.5,,,,,,,4.5,4.5,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,5.0,4.5,,4.0,,4.5,,,,5.0,,,4.5,,,,,,,,,,,,,,,4.5,,,,,,,,,4.5,,,,,,,,,,,4.0,,,,,,,,5.0,,4.0,,,,,,,,,,,,,4.0,4.5,4.5,4.0,5.0,,,4.0,,,,,,5.0,3.5,,,,,,,,,,
325,3.0,,,4.0,,5.0,,,4.0,,,,,3.0,,,,,3.0,5.0,,,,,3.0,4.0,,,,5.0,3.0,,,2.0,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,4.0,,,,,,,,,2.0,,,,,,5.0,,3.0,,,,,5.0,,2.0,,4.0,4.0,,,,,4.0,,3.0,,,1.0,,,,,3.0,5.0,,,4.0,5.0,,5.0,,4.0,4.0,4.0,,3.0,,,4.0,,,3.0,,,,,,,,,,,,,5.0,,,,,,
446,,,3.0,,,,,,,,,,2.0,4.0,1.0,3.0,,3.0,,4.0,,,,,,,,,4.0,,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,2.0,3.0,3.0,,4.0,,,,,3.0,5.0,3.0,,3.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,3.0,,,,,4.0,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,3.0,,
567,,3.5,,,,3.0,,,,,,,,,,,2.0,,,,3.0,2.5,,2.5,2.5,2.0,,3.0,,,,,,3.0,,,2.5,,,,2.5,,,,5.0,1.0,,,,,,1.5,,,,,,,,,,,,,2.0,,0.5,,,,,,3.5,,,,,,,,,,,,,,2.5,3.5,3.0,,,,,,,,,,,,,,3.0,,,,1.0,,2.5,,,,,4.0,,3.5,,,,,2.5,3.0,,,3.0,,3.5,,,,,,,,,,3.0,
205,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,4.5,,,,,3.5,,,,,,,,,4.5,,,,,,,,4.0,
326,,,,,4.0,4.0,4.5,4.5,,,,,,,,,,,4.5,4.0,,,,,,,4.5,,,4.5,,,,5.0,,,,,,,,,,4.0,4.5,2.0,,,,,,,,,,3.5,,,,,,,,,,5.0,,,,,4.5,,,,,,,,,4.5,,,,,,,3.0,,,,3.5,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,5.0,3.5,,,4.5,,,4.0,,3.5,4.5,,,,,5.0,5.0,,,,,4.0,4.0,
447,,,5.0,,,,,,,,,,,,,4.0,,3.0,5.0,5.0,,,,,,,,,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,4.0,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,4.0,,,,,3.0,,,,2.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,4.0,,4.0,,
568,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,4.5,,,,,,,,5.0,,,,,,,,,,,,4.0,,,4.5,,,,5.0,,,,,,,,,,,,4.5,,,,,4.5,,,4.0,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,5.0,,3.5,,4.5,,,,,,,,,,,,,,,,,4.5,,,,,
448,4.0,5.0,3.0,,,4.0,,,5.0,4.0,4.0,5.0,2.0,4.0,3.0,,5.0,,,5.0,2.5,4.0,5.0,5.0,,5.0,5.0,3.0,3.0,,4.0,3.0,4.0,3.0,3.0,4.0,,3.0,4.0,2.0,,,3.0,4.0,,4.0,4.0,2.0,4.0,3.0,5.0,5.0,,5.0,3.0,2.0,,5.0,4.0,4.0,3.0,3.0,4.0,3.5,3.0,4.0,2.0,3.0,4.5,4.0,,3.0,4.0,3.0,3.0,,3.0,3.0,3.0,5.0,,3.0,3.5,5.0,4.0,4.0,3.0,4.5,3.5,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.5,4.0,,,4.5,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.5,4.0,4.0,,3.0,,,3.5,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,4.0,,,3.0,2.5,4.0,4.0,4.5,2.5
569,,,,,,,,,,,,,,,3.0,,,,,5.0,,,,,,,,,4.0,,5.0,4.0,4.0,3.0,,4.0,,,5.0,,,,3.0,,,3.0,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,,,,,4.0,,4.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,4.0
207,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,3.0,5.0,,,4.5,,3.0,0.5,1.0,5.0,5.0,5.0,,,,,5.0,,3.5,5.0,3.5,0.5,5.0,5.0,4.0,5.0,5.0,4.5,,5.0,,,,3.0,,,1.5,,,,5.0,2.0,,4.5,,4.0,4.5,4.0,4.0,,4.5,4.0,3.0,5.0,,2.0,4.0,4.0,3.0,4.0,,,2.5,5.0,2.0,3.5,,,,,5.0,,,,,3.5,1.0,,2.0,,3.0,,,,2.0,5.0,,5.0,,,,,,,,,,2.0,5.0,3.5,5.0,3.5,,,3.5,1.0,4.0,,4.0,4.0,,,2.5,2.0,,,4.5,2.0,,4.0,1.0,4.0,3.5,2.5,1.5,4.0,1.0,,4.0,,1.0,2.0,3.0,,,,4.0,
